# timestamp tx ty tz qx qy qz qw
1540822844.6028 6.97143777360541 3.38555034178091 -0.848015931790322 -0.226206890964458 -0.671057194746796 0.663865065171381 0.240407693520306
1540822844.6048 6.97142260662944 3.38551181355027 -0.848032132234756 -0.226216429114903 -0.671048953352202 0.663868081859034 0.240413392497638
1540822844.6068 6.97140769283757 3.38547346816667 -0.848048414716433 -0.226225500809226 -0.671040984732353 0.663871061189161 0.240418871365427
1540822844.6088 6.97139302538898 3.38543531323837 -0.848064770160002 -0.22623405877045 -0.671033313460678 0.663873994523548 0.240424129973637
1540822844.6108 6.97137859796088 3.38539735549235 -0.848081188574264 -0.226242060881815 -0.671025961022888 0.663876874259603 0.240429169080123
1540822844.6128 6.97136440473249 3.38535960080234 -0.848097659108974 -0.226249470024279 -0.671018945921746 0.663879693792689 0.240433990312366
1540822844.6148 6.97135044036912 3.38532205421683 -0.848114170111644 -0.226256253914042 -0.67101228378187 0.663882447478496 0.240438596129212
1540822844.6168 6.97133670000618 3.38528471998709 -0.848130709184344 -0.226262384940071 -0.671005987454566 0.663885130595453 0.240442989782634
1540822844.6188 6.97132317923324 3.3852476015952 -0.848147263240498 -0.22626784000164 -0.67100006712271 0.663887739307192 0.24044717527951
1540822844.6208 6.97130987407807 3.38521070178215 -0.84816381856169 -0.226272600345879 -0.670994530405662 0.663890270625056 0.240451157343419
1540822844.6228 6.97129678099065 3.38517402257576 -0.848180360854465 -0.226276651405338 -0.670989382464226 0.663892722370649 0.240454941376451
1540822844.6248 6.97128389682726 3.38513756531876 -0.848196875307127 -0.226279982635562 -0.670984626105649 0.663895093138449 0.24045853342105
1540822844.6268 6.97127121883448 3.38510133069683 -0.84821334664654 -0.226282587352669 -0.670980261888667 0.663897382258457 0.240461940121854
1540822844.6288 6.97125874463323 3.38506531876665 -0.848229759194933 -0.226284462570952 -0.67097628822858 0.663899589758894 0.240465168687576
1540822844.6308 6.97124647220285 3.38502952898386 -0.848246096926696 -0.226285608840483 -0.670972701502374 0.66390171632895 0.240468226852888
1540822844.6328 6.97123439986509 3.38499396023112 -0.848262343525186 -0.226286030084727 -0.670969496153874 0.663903763281564 0.240471122840328
1540822844.6348 6.97122252626818 3.38495861084618 -0.848278482439522 -0.226285733438166 -0.670966664798932 0.663905732516251 0.240473865322219
1540822844.6368 6.97121085037086 3.38492347864982 -0.848294496941391 -0.226284729083935 -0.670964198330643 0.663907626481966 0.240476463382615
1540822844.6388 6.97119937142643 3.38488856097399 -0.848310370181848 -0.226283030091457 -0.670962086024593 0.663909448139989 0.240478926479245
1540822844.6408 6.97118808896678 3.38485385468976 -0.848326085248113 -0.226280652254092 -0.670960315644126 0.663911200926855 0.240481264405482
1540822844.6428 6.97117700278641 3.38481935623535 -0.848341625220378 -0.226277613926783 -0.670958873545631 0.663912888717297 0.240483487252316
1540822844.6448 6.97116611292654 3.3847850616442 -0.848356973228604 -0.226273935863714 -0.670957744783853 0.663914515787213 0.240485605370344
1540822844.6468 6.97115541965904 3.38475096657299 -0.848372112509322 -0.226269641055965 -0.67095691321721 0.663916086776655 0.240487629331763
1540822844.6488 6.97114492347059 3.38471706632963 -0.848387026462438 -0.226264754569174 -0.670956361613121 0.663917606652825 0.240489569892373
1540822844.6508 6.97113462504663 3.38468335590133 -0.848401698708027 -0.226259303381194 -0.670956071753346 0.663919080673085 0.240491437953581
1540822844.6528 6.97112452525542 3.38464982998262 -0.84841611314314 -0.226253316219752 -0.67095602453932 0.663920514347972 0.240493244524415
1540822844.6548 6.97111462513213 3.38461648300337 -0.848430253998603 -0.226246823400112 -0.670956200097496 0.663921913404213 0.240495000683541
1540822844.6568 6.97110492586281 3.38458330915683 -0.848444105895817 -0.226239856662725 -0.670956577884678 0.663923283747744 0.240496717541268
1540822844.6588 6.97109542876847 3.38455030242763 -0.84845765390356 -0.226232449010889 -0.670957136793351 0.663924631426722 0.240498406201571
1540822844.6608 6.97108613528913 3.38451745661984 -0.848470883594789 -0.226224634548393 -0.670957855257 0.663925962594533 0.240500077724095
1540822844.6628 6.9710770469678 3.38448476538501 -0.848483781103436 -0.226216448317168 -0.670958711355418 0.663927283472789 0.240501743086169
1540822844.6648 6.97106816543459 3.38445222225018 -0.848496333181216 -0.226207926134921 -0.670959682920004 0.663928600314316 0.240503413144803
1540822844.6668 6.97105949239073 3.38441982064586 -0.848508527254425 -0.226199104432776 -0.670960747639038 0.663929919366124 0.240505098598689
1540822844.6688 6.97105102959258 3.38438755393417 -0.848520351480737 -0.226190020092898 -0.670961883162944 0.663931246832376 0.240506809950189
1540822844.6708 6.97104277883569 3.38435541543677 -0.848531794806012 -0.226180710286116 -0.670963067209535 0.663932588837325 0.240508557467314
1540822844.6728 6.97103474193886 3.38432339846291 -0.848542847021093 -0.22617121230954 -0.670964277669233 0.663933951388248 0.240510351145696
1540822844.6748 6.97102692072814 3.38429149633753 -0.848553498818605 -0.226161563424167 -0.670965492710273 0.663935340338354 0.24051220067055
1540822844.6768 6.9710193170209 3.38425970242917 -0.848563741849761 -0.226151800692488 -0.670966690883886 0.663936761349687 0.240514115378625
1540822844.6788 6.97101193260987 3.3842280101781 -0.848573568781159 -0.22614196081607 -0.670967851229458 0.663938219856002 0.240516104220135
1540822844.6808 6.97100476924715 3.38419641312429 -0.848582973351584 -0.226132079973159 -0.670968953379668 0.663939721025633 0.240518175720695
1540822844.6828 6.97099782862828 3.3841649049355 -0.848591950428812 -0.22612219365625 -0.670969977665611 0.663941269724342 0.240520337943227
1540822844.6848 6.97099111237629 3.38413347943523 -0.848600496066405 -0.226112336509664 -0.670970905221895 0.663942870478161 0.240522598449859
1540822844.6868 6.97098462202567 3.38410213063078 -0.848608607560516 -0.226102542167118 -0.670971718091722 0.663944527436216 0.240524964263815
1540822844.6888 6.97097835900652 3.38407085274131 -0.848616283506691 -0.226092843089281 -0.670972399331952 0.66394624433355 0.240527441831287
1540822844.6908 6.97097232462848 3.38403964022584 -0.848623523856665 -0.226083270401342 -0.67097293311815 0.663948024453929 0.240530036983296
1540822844.6928 6.97096652006486 3.3840084878113 -0.84863032997517 -0.226073853730549 -0.670973304849619 0.663949870592654 0.240532754897533
1540822844.6948 6.9709609463366 3.38397739052051 -0.848636704696728 -0.226064621043767 -0.670973501254422 0.663951785019364 0.2405356000602
1540822844.6968 6.97095560429656 3.38394634369998 -0.848642652381351 -0.226055598486776 -0.67097351049311 0.663953769441342 0.24053857622837
1540822844.6988 6.97095049461797 3.38391534304 -0.848648178941434 -0.226046810269267 -0.670973322229146 0.663955824979827 0.240541686406391
1540822844.7008 6.97094561779408 3.38388438457552 -0.848653291795546 -0.226038278665844 -0.670972927614784 0.663957952179342 0.240544932857966
1540822844.7028 6.97094097414197 3.38385346467942 -0.848657999793431 -0.226030024062717 -0.670972319243655 0.663960151030032 0.240548317132287
1540822844.7048 6.97093656380663 3.38382258005542 -0.848662313139889 -0.22602206500616 -0.670971491102074 0.663962420990517 0.2405518400907
1540822844.7068 6.97093238676502 3.38379172773115 -0.848666243318671 -0.226014418250969 -0.670970438520351 0.663964761010755 0.24055550193337
1540822844.7088 6.97092844283013 3.38376090505102 -0.84866980301636 -0.226007098808917 -0.670969158124114 0.663967169554911 0.240559302225947
1540822844.7108 6.97092473165501 3.38373010966919 -0.848673006046265 -0.226000119997225 -0.670967647785633 0.663969644624249 0.240563239926227
1540822844.7128 6.97092125273684 3.38369933954261 -0.848675867272304 -0.225993493487015 -0.670965906575156 0.663972183780026 0.240567313410814
1540822844.7148 6.97091800542099 3.38366859292393 -0.848678402532896 -0.225987229351783 -0.670963934712247 0.663974784166407 0.240571520501779
1540822844.7168 6.97091498890505 3.38363786835447 -0.848680628564845 -0.225981336115864 -0.670961733517138 0.66397744253338 0.240575858493322
1540822844.7188 6.97091220224291 3.38360716465723 -0.84868256292723 -0.225975820802903 -0.670959305362084 0.663980155259691 0.240580324178433
1540822844.7208 6.9709096443488 3.38357648092975 -0.848684223925294 -0.225970688984327 -0.670956653622728 0.66398291837579 0.240584913875554
1540822844.7228 6.97090731400136 3.38354581653721 -0.848685630534329 -0.225965944827816 -0.67095378262947 0.663985727586777 0.240589623455244
1540822844.7248 6.97090520984766 3.38351517110533 -0.848686802323565 -0.225961591145785 -0.670950697618848 0.663988578295368 0.240594448366839
1540822844.7268 6.97090333040728 3.38348454451332 -0.848687759380061 -0.225957629443853 -0.670947404684918 0.66399146562486 0.240599383665125
1540822844.7288 6.97090167407638 3.38345393688688 -0.848688522232585 -0.22595405996933 -0.670943910730652 0.663994384442111 0.240604424037002
1540822844.7308 6.9709002391317 3.38342334859114 -0.848689111775512 -0.22595088175969 -0.670940223419328 0.663997329380521 0.240609563828159
1540822844.7328 6.97089902373467 3.38339278022366 -0.848689549192705 -0.225948092691056 -0.670936351125937 0.664000294863017 0.240614797069745
1540822844.7348 6.97089802593543 3.38336223260736 -0.848689855881403 -0.22594568952668 -0.670932302888585 0.664003275125047 0.24062011750505
1540822844.7368 6.97089724367691 3.38333170678351 -0.848690053376113 -0.225943667965426 -0.670928088359909 0.664006264237577 0.240625518616179
1540822844.7388 6.97089667479886 3.38330120400471 -0.848690163272495 -0.225942022690256 -0.670923717758485 0.664009256130083 0.24063099365074
1540822844.7408 6.9708963170419 3.38327072572778 -0.848690207151248 -0.225940747416707 -0.670919201820254 0.664012244613552 0.240636535648531
1540822844.7428 6.97089616805161 3.38324027360684 -0.848690206502003 -0.225939834941378 -0.670914551749932 0.664015223403482 0.240642137468223
1540822844.7448 6.97089622538255 3.3832098494862 -0.848690182647207 -0.225939277190417 -0.67090977917244 0.664018186142877 0.24064779181406
1540822844.7468 6.97089648650231 3.38317945539334 -0.848690156666012 -0.225939065267996 -0.670904896084322 0.664021126425247 0.240653491262554
1540822844.7488 6.97089694879561 3.38314909353186 -0.848690149318162 -0.225939189504803 -0.670899914805168 0.664024037817598 0.240659228289181
1540822844.7508 6.97089760956829 3.38311876627452 -0.848690180967883 -0.225939639506514 -0.670894847929044 0.664026913883426 0.240664995295088
1540822844.7528 6.97089846605143 3.38308847615613 -0.848690271507768 -0.225940404202284 -0.670889708275906 0.664029748205704 0.240670784633797
1540822844.7548 6.97089951540534 3.38305822586651 -0.848690440282668 -0.225941471893221 -0.670884508843031 0.664032534409862 0.240676588637916
1540822844.7568 6.97090075472366 3.38302801824354 -0.848690706013577 -0.225942830300869 -0.670879262756433 0.664035266186769 0.24068239964585
1540822844.7588 6.97090218103741 3.38299785626602 -0.848691086721523 -0.225944466615685 -0.670873983222285 0.6640379373157 0.240688210028513
1540822844.7608 6.97090379131901 3.38296774304674 -0.848691599651452 -0.225946367545519 -0.670868683478333 0.664040541687306 0.240694012216056
1540822844.7628 6.97090558248636 3.38293768182537 -0.848692261196117 -0.225948519364086 -0.670863376745316 0.664043073326571 0.240699798724577
1540822844.7648 6.9709075514069 3.38290767596146 -0.848693086819971 -0.225950907959446 -0.670858076178374 0.664045526415767 0.240705562182846
1540822844.7668 6.97090969490166 3.3828777289274 -0.848694090983047 -0.225953518882477 -0.670852794818459 0.664047895317397 0.240711295359033
1540822844.7688 6.97091200974929 3.38284784430137 -0.84869528706485 -0.225956337395344 -0.670847545543743 0.664050174597135 0.240716991187434
1540822844.7708 6.97091449269014 3.38281802576032 -0.848696687288246 -0.225959348519978 -0.670842341021015 0.66405235904676 0.240722642795195
1540822844.7728 6.97091714043032 3.38278827707299 -0.848698302643346 -0.225962537086543 -0.670837193657087 0.664054443707077 0.240728243529048
1540822844.7748 6.97091994964572 3.38275860209276 -0.848700142811398 -0.2259658877819 -0.670832115550187 0.664056423890837 0.240733786982034
1540822844.7768 6.9709229169861 3.38272900475073 -0.848702216088673 -0.22596938519809 -0.670827118441351 0.664058295205646 0.240739267020241
1540822844.7788 6.97092603907911 3.38269948904858 -0.848704529310352 -0.225973013880787 -0.670822213665812 0.664060053576872 0.240744677809533
1540822844.7808 6.97092931253438 3.38267005905168 -0.848707087774414 -0.225976758377776 -0.670817412104389 0.66406169527054 0.24075001384228
1540822844.7828 6.97093273394755 3.38264071888189 -0.848709895165527 -0.225980603287415 -0.670812724134867 0.664063216916228 0.240755269964097
1540822844.7848 6.97093629990434 3.38261147271063 -0.848712953478931 -0.225984533307104 -0.670808159583376 0.664064615529949 0.240760441400567
1540822844.7868 6.97094000698457 3.38258232475187 -0.84871626294433 -0.225988533281747 -0.67080372767577 0.664065888537036 0.240765523783977
1540822844.7888 6.97094385176625 3.38255327925497 -0.848719821949777 -0.225992588252225 -0.670799436989001 0.664067033795019 0.24077051318005
1540822844.7908 6.97094783082964 3.38252434049779 -0.848723626965565 -0.225996683503856 -0.67079529540249 0.664068049616498 0.240775406114671
1540822844.7928 6.97095194076126 3.38249551277957 -0.848727672468112 -0.226000804614868 -0.670791310049498 0.664068934792012 0.240780199600617
1540822844.7948 6.97095617815798 3.3824668004139 -0.848731950863848 -0.226004937504859 -0.670787487268497 0.664069688612909 0.24078489116428
1540822844.7968 6.97096053963093 3.38243820772179 -0.848736452414708 -0.226009068482875 -0.670783832555173 0.664070310893858 0.240789478871962
1540822844.7988 6.97096502180593 3.3824097390253 -0.848741165205229 -0.226013184285102 -0.670780350531033 0.664070801986231 0.240793961344833
1540822844.8008 6.97096962131494 3.38238139864346 -0.848746075215279 -0.226017272086237 -0.670777044954158 0.664071162768296 0.240798337745148
1540822844.8028 6.97097433478415 3.38235319088857 -0.848751166434402 -0.226021319500488 -0.670773918746553 0.664071394626292 0.240802607751128
1540822844.8048 6.97097915882178 3.38232512006289 -0.84875642097776 -0.226025314582179 -0.670770974022139 0.664071499435139 0.240806771531417
1540822844.8068 6.970984090006 3.38229719045514 -0.848761819202074 -0.226029245826348 -0.670768212114753 0.664071479539172 0.240810829719523
1540822844.8088 6.97098912487278 3.38226940633692 -0.84876733982157 -0.226033102169356 -0.670765633606136 0.664071337732864 0.240814783388273
1540822844.8108 6.97099425990375 3.38224177195946 -0.848772960023917 -0.226036872989497 -0.67076323835394 0.664071077241554 0.240818634024253
1540822844.8128 6.97099949151407 3.38221429154994 -0.848778655586174 -0.226040548107602 -0.670761025519722 0.664070701702188 0.24082238350226
1540822844.8148 6.97100481604034 3.38218696930814 -0.84878440099073 -0.226044117787655 -0.670758993596945 0.664070215144056 0.240826034059738
1540822844.8168 6.97101022972843 3.38215980940296 -0.84879016954125 -0.226047572737402 -0.670757140438986 0.664069621969528 0.240829588271232
1540822844.8188 6.97101572872135 3.38213281596897 -0.84879593347861 -0.226050904108968 -0.670755463287137 0.664068926934808 0.240833049022823
1540822844.8208 6.97102130904714 3.38210599310286 -0.848801664096851 -0.22605410349947 -0.670753958798611 0.664068135130672 0.240836419486575
1540822844.8228 6.97102696660675 3.38207934486007 -0.848807331859111 -0.226057162951639 -0.670752623074551 0.664067251963225 0.240839703094977
1540822844.8248 6.97103269716186 3.38205287525129 -0.848812906513575 -0.226060074954431 -0.670751451688037 0.664066283134649 0.240842903515386
1540822844.8268 6.9710384963228 3.38202658823898 -0.848818357209414 -0.226062832443658 -0.670750439712096 0.664065234623957 0.240846024624467
1540822844.8288 6.97104435953643 3.3820004877339 -0.848823652612727 -0.226065428802596 -0.670749581747718 0.664064112667752 0.240849070482638
1540822844.8308 6.97105028207393 3.38197457759171 -0.848828761022488 -0.226067857862619 -0.670748871951861 0.664062923740981 0.240852045308511
1540822844.8328 6.97105625901878 3.38194886160939 -0.848833650486483 -0.226070113903815 -0.670748304065467 0.664061674537695 0.240854953453337
1540822844.8348 6.97106228525453 3.38192334352189 -0.848838288917258 -0.22607219165561 -0.670747871441478 0.664060371951808 0.240857799375445
1540822844.8368 6.97106835545275 3.38189802699861 -0.848842644208059 -0.226074086297397 -0.670747567072848 0.664059023057858 0.240860587614695
1540822844.8388 6.97107446406085 3.38187291563988 -0.848846684348772 -0.226075793459156 -0.670747383620563 0.664057635091764 0.24086332276691
1540822844.8408 6.97108060528997 3.38184801297365 -0.848850377541872 -0.226077309222083 -0.670747313441652 0.66405621543159 0.240866009458334
1540822844.8428 6.97108677310283 3.38182332245181 -0.848853692318361 -0.226078630119214 -0.670747348617207 0.664054771578309 0.24086865232007
1540822844.8448 6.97109296120165 3.38179884744696 -0.848856597653711 -0.226079753136052 -0.670747480980401 0.664053311136554 0.240871255962531
1540822844.8468 6.97109916301597 3.38177459124871 -0.848859063083807 -0.226080675711192 -0.670747702144505 0.664051841795389 0.240873824949889
1540822844.8488 6.97110537169053 3.38175055706043 -0.848861058820894 -0.226081395736944 -0.670748003530908 0.664050371309061 0.240876363774518
1540822844.8508 6.97111158007317 3.38172674799559 -0.848862555869512 -0.226081911559967 -0.670748376397137 0.664048907477765 0.240878876831455
1540822844.8528 6.97111778070265 3.38170316707448 -0.848863526142442 -0.226082221981884 -0.670748811864873 0.664047458128399 0.240881368392843
1540822844.8548 6.97112396579658 3.38167981722059 -0.848863942576654 -0.226082326259914 -0.670749300947975 0.664046031095326 0.240883842582384
1540822844.8568 6.97113012723924 3.38165670125719 -0.848863779249239 -0.226082224107494 -0.670749834580501 0.664044634201128 0.240886303349797
1540822844.8588 6.97113625656948 3.38163382190396 -0.848863011493361 -0.226081915694897 -0.670750403644727 0.664043275237366 0.240888754445268
1540822844.8608 6.97114234496857 3.38161118177335 -0.848861616014196 -0.226081401649866 -0.67075099899917 0.664041961945336 0.24089119939391
1540822844.8628 6.97114838324809 3.38158878336729 -0.848859571004874 -0.226080683058222 -0.670751611506611 0.664040701996821 0.240893641470215
1540822844.8648 6.97115436183779 3.38156662907361 -0.848856856262421 -0.226079761464497 -0.670752232062118 0.664039502974852 0.240896083672514
1540822844.8668 6.97116027077346 3.38154472116257 -0.848853453303707 -0.226078638872544 -0.670752851621066 0.664038372354457 0.240898528697435
1540822844.8688 6.9711660996848 3.38152306178349 -0.848849345481382 -0.22607731774616 -0.670753461227169 0.664037317483421 0.240900978914361
1540822844.8708 6.9711718377833 3.38150165296119 -0.848844518099821 -0.226075801009701 -0.670754052040496 0.664036345563035 0.240903436339889
1540822844.8728 6.97117747385011 3.38148049659259 -0.848838958531069 -0.226074092048698 -0.670754615365503 0.664035463628855 0.240905902612294
1540822844.8748 6.97118299622387 3.38145959444318 -0.84883265633078 -0.226072194710473 -0.670755142679057 0.664034678531453 0.240908378965982
1540822844.8768 6.97118839278865 3.38143894814363 -0.848825603354164 -0.226070113304749 -0.670755625658464 0.664033996917172 0.24091086620596
1540822844.8788 6.97119365096176 3.38141855918622 -0.848817793871925 -0.226067852604262 -0.670756056209495 0.664033425208883 0.240913364682288
1540822844.8808 6.97119875768167 3.3813984289215 -0.848809224686206 -0.226065417845372 -0.670756426494419 0.66403296958674 0.240915874264545
1540822844.8828 6.97120369939583 3.38137855855472 -0.848799895246532 -0.226062814728673 -0.670756728960031 0.664032635968933 0.240918394316289
1540822844.8848 6.97120846204858 3.38135894914245 -0.848789807765752 -0.226060049419594 -0.670756956365682 0.664032429992454 0.240920923669516
1540822844.8868 6.971213031069 3.38133960158902 -0.848778967335982 -0.226057128549015 -0.670757101811313 0.664032356993849 0.240923460599121
1540822844.8888 6.97121739135878 3.38132051664312 -0.848767382044547 -0.22605405921386 -0.670757158765485 0.664032421989979 0.240926002797359
1540822844.8908 6.97122152728012 3.38130169489436 -0.848755063089923 -0.226050848977709 -0.67075712109342 0.664032629658787 0.240928547348297
1540822844.8928 6.97122542264355 3.38128313676969 -0.848742024897683 -0.226047505871398 -0.670756983085026 0.664032984320058 0.240931090702284
1540822844.8948 6.97122906069585 3.38126484253009 -0.848728285236437 -0.226044038393616 -0.670756739482943 0.664033489916187 0.240933628650394
1540822844.8968 6.9712324241083 3.38124681226697 -0.848713865331556 -0.226040455511207 -0.670756385510214 0.66403414999322 0.240936156299426
1540822844.8988 6.97123549497615 3.38122904590018 -0.848698789921253 -0.226036766651554 -0.670755916888582 0.664034967689036 0.240938668060753
1540822844.9008 6.97123825484624 3.38121154317888 -0.848683087166321 -0.226032981674887 -0.670755329832982 0.664035945739639 0.24094115767438
1540822844.9028 6.97124068475576 3.38119430368379 -0.848666788502224 -0.226029110838686 -0.670754621036644 0.664037086492592 0.240943618246865
1540822844.9048 6.97124276527147 3.38117732682948 -0.848649928488972 -0.226025164761772 -0.670753787655843 0.664038391920717 0.240946042289768
1540822844.9068 6.9712444765289 3.38116061186664 -0.848632544660997 -0.226021154388401 -0.670752827294641 0.664039863635804 0.240948421758108
1540822844.9088 6.97124579827153 3.38114415788435 -0.848614677377025 -0.226017090952365 -0.67075173798963 0.664041502902313 0.240950748088813
